cleabs,lat,lon,google_maps,usage_1,nature,etat_de_l_objet
BATIMENT0000000027749259,43.71462526073569,4.2062845750816145,"https://www.google.com/maps?q=43.71462526073569,4.2062845750816145",Agricole,Serre,En service
BATIMENT0000000027749260,43.71322517743565,4.20745900401378,"https://www.google.com/maps?q=43.71322517743565,4.20745900401378",Agricole,Serre,En service
BATIMENT0000000027750285,43.70739103318213,4.221617663177833,"https://www.google.com/maps?q=43.70739103318213,4.221617663177833",Agricole,Serre,En service
BATIMENT0000000027750293,43.705852322594254,4.225535530841275,"https://www.google.com/maps?q=43.705852322594254,4.225535530841275",Agricole,Serre,En service
BATIMENT0000000027750296,43.70874200528967,4.219959328363163,"https://www.google.com/maps?q=43.70874200528967,4.219959328363163",Agricole,Serre,En service
BATIMENT0000000027750297,43.70754912295789,4.219971949234796,"https://www.google.com/maps?q=43.70754912295789,4.219971949234796",Agricole,Serre,En service
BATIMENT0000000027750298,43.70646139409619,4.220134178693157,"https://www.google.com/maps?q=43.70646139409619,4.220134178693157",Agricole,Serre,En service
BATIMENT0000000027750301,43.70611992766558,4.222838591584334,"https://www.google.com/maps?q=43.70611992766558,4.222838591584334",Agricole,Serre,En service
BATIMENT0000000027750302,43.70588047125597,4.220505721529439,"https://www.google.com/maps?q=43.70588047125597,4.220505721529439",Agricole,Serre,En service
BATIMENT0000000027750307,43.7072041990699,4.217178513962355,"https://www.google.com/maps?q=43.7072041990699,4.217178513962355",Agricole,Serre,En service
BATIMENT0000000027750311,43.70751913466258,4.218818471615265,"https://www.google.com/maps?q=43.70751913466258,4.218818471615265",Agricole,Serre,En service
BATIMENT0000000027750313,43.70743559792639,4.20893675905737,"https://www.google.com/maps?q=43.70743559792639,4.20893675905737",Agricole,Serre,En service
BATIMENT0000000027750315,43.70408723728237,4.21677885460143,"https://www.google.com/maps?q=43.70408723728237,4.21677885460143",Agricole,Serre,En service
BATIMENT0000000027750316,43.70564682513639,4.218956147716382,"https://www.google.com/maps?q=43.70564682513639,4.218956147716382",Agricole,Serre,En service
BATIMENT0000000027750318,43.70481611069119,4.218856910348456,"https://www.google.com/maps?q=43.70481611069119,4.218856910348456",Agricole,Serre,En service
BATIMENT0000000027750320,43.70474999311541,4.21632995735602,"https://www.google.com/maps?q=43.70474999311541,4.21632995735602",Agricole,Serre,En service
BATIMENT0000000027750321,43.7056279824713,4.215857802572484,"https://www.google.com/maps?q=43.7056279824713,4.215857802572484",Agricole,Serre,En service
BATIMENT0000000027750322,43.705419321711624,4.217574667139451,"https://www.google.com/maps?q=43.705419321711624,4.217574667139451",Agricole,Serre,En service
BATIMENT0000000027751973,43.70050189364941,4.23073176894246,"https://www.google.com/maps?q=43.70050189364941,4.23073176894246",Agricole,Serre,En service
BATIMENT0000000027752003,43.70333981862278,4.216894311420907,"https://www.google.com/maps?q=43.70333981862278,4.216894311420907",Agricole,Serre,En service
BATIMENT0000000027752186,43.69654395721295,4.197012226861197,"https://www.google.com/maps?q=43.69654395721295,4.197012226861197",Agricole,Serre,En service
